id,full_name,first_name,last_name,is_active,person_id,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
2740,Andris Biedrins,Andris,Biedrins,0,2740.0,Andris Biedrins,"Biedrins, Andris",A. Biedrins,andris-biedrins,1986-04-02,BK Skonto,Latvia,BK Skonto/Latvia,"7,0",25.0,10.0,Desconocido,Center,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,andris_biedrins,2004.0,2013.0,N,Y,Y,2004.0,1,11,N
76164,Don Bielke,Don,Bielke,0,76164.0,Don Bielke,"Bielke, Don",D. Bielke,don-bielke,1933-01-01,Valparaiso,USA,Valparaiso/USA,"6,7",24.0,1.0,18,Center,Inactive,1610612765.0,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_don_bielke,1955.0,1955.0,N,Y,Y,1954.0,8,67,N
76165,Bob Bigelow,Bob,Bigelow,0,76165.0,Bob Bigelow,"Bigelow, Bob",B. Bigelow,bob-bigelow,1953-12-26,Pennsylvania,USA,Pennsylvania/USA,"6,7",21.5,4.0,32,Forward,Inactive,1610612758.0,Kings,KCK,kings,Kansas City,HISTADD_bob_bigelow,1975.0,1978.0,N,Y,Y,1975.0,1,13,N
1497,Chauncey Billups,Chauncey,Billups,0,1497.0,Chauncey Billups,"Billups, Chauncey",C. Billups,chauncey-billups,1976-09-25,Colorado,USA,Colorado/USA,"6,3",21.0,17.0,1,Guard,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,chauncey_billups,1997.0,2013.0,N,Y,Y,1997.0,1,3,N
76166,Dave Bing,Dave,Bing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631234,Marcus Bingham Jr.,Marcus,Bingham Jr.,1,1631234.0,Marcus Bingham Jr.,"Bingham Jr., Marcus",M. Bingham Jr.,marcus-bingham-jr,2000-07-14,Michigan State,USA,Michigan State/USA,,21.0,0.0,Desconocido,Desconocido,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,marcus_bingham_jr,1992.0,1998.0,N,N,Y,1988.0,Undrafted,Undrafted,N
76167,Joe Binion,Joe,Binion,0,76167.0,Joe Binion,"Binion, Joe",J. Binion,joe-binion,1961-03-26,North Carolina A&T,USA,North Carolina A&T/USA,"6,8",23.5,1.0,50,Forward,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,HISTADD_joe_binion,1986.0,1986.0,N,Y,Y,1984.0,3,57,N
203920,Khem Birch,Khem,Birch,1,203920.0,Khem Birch,"Birch, Khem",K. Birch,khem-birch,1992-09-28,UNLV,Canada,UNLV/Canada,"6,8",23.3,6.0,24,Center,Active,1610612759.0,Spurs,SAS,spurs,San Antonio,khem_birch,2017.0,2023.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
1628444,Jabari Bird,Jabari,Bird,0,1628444.0,Jabari Bird,"Bird, Jabari",J. Bird,jabari-bird,1994-07-03,California,USA,California/USA,"6,6",19.8,2.0,26,Guard,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,jabari_bird,2017.0,2017.0,Y,Y,Y,2017.0,2,56,N
76168,Jerry Bird,Jerry,Bird,0,76168.0,Jerry Bird,"Bird, Jerry",J. Bird,jerry-bird,1935-02-02,Kentucky,USA,Kentucky/USA,"6,6",21.0,1.0,7,Forward,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_jerry_bird,1958.0,1958.0,N,Y,Y,1956.0,Desconocido,Desconocido,N
1449,Larry Bird,Larry,Bird,0,1449.0,Larry Bird,"Bird, Larry",L. Bird,larry-bird,1956-12-07,Indiana State,USA,Indiana State/USA,"6,9",22.0,13.0,33,Forward,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,larry_bird,1979.0,1991.0,N,Y,Y,1978.0,1,6,Y
76170,Otis Birdsong,Otis,Birdsong,0,76170.0,Otis Birdsong,"Birdsong, Otis",O. Birdsong,otis-birdsong,1955-12-09,Houston,USA,Houston/USA,"6,3",19.0,12.0,12,Guard,Inactive,1610612751.0,Nets,NJN,nets,New Jersey,HISTADD_otis_birdsong,1977.0,1988.0,N,Y,Y,1977.0,1,2,N
76171,Gale Bishop,Gale,Bishop,0,76171.0,Gale Bishop,"Bishop, Gale",G. Bishop,gale-bishop,1922-06-04,Washington State,USA,Washington State/USA,"6,3",19.5,1.0,11,Forward,Inactive,1610612744.0,Warriors,PHW,warriors,Philadelphia,HISTADD_gale_bishop,1948.0,1948.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1629048,Goga Bitadze,Goga,Bitadze,1,1629048.0,Goga Bitadze,"Bitadze, Goga",G. Bitadze,goga-bitadze,1999-07-20,Mega Basket,Georgia,Mega Basket/Georgia,"6,11",25.0,4.0,88,Center-Forward,Active,1610612753.0,Magic,ORL,magic,Orlando,goga_bitadze,2019.0,2023.0,Y,Y,Y,2019.0,1,18,N
202687,Bismack Biyombo,Bismack,Biyombo,1,202687.0,Bismack Biyombo,"Biyombo, Bismack",B. Biyombo,bismack-biyombo,1992-08-28,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,"6,8",25.5,12.0,18,Center,Active,1610612756.0,Suns,PHX,suns,Phoenix,bismack_biyombo,2011.0,2023.0,N,Y,Y,2011.0,1,7,N
202357,Nemanja Bjelica,Nemanja,Bjelica,0,202357.0,Nemanja Bjelica,"Bjelica, Nemanja",N. Bjelica,nemanja-bjelica,1988-05-09,                                   ,Serbia,Fenerbahce/Serbia,"6,9",23.4,8.0,8,Forward,Inactive,1610612744.0,Warriors,GSW,warriors,Golden State,nemanja_bjelica,2015.0,2021.0,N,Y,Y,2010.0,2,35,N
76172,Uwe Blab,Uwe,Blab,0,76172.0,Uwe Blab,"Blab, Uwe",U. Blab,uwe-blab,1962-03-26,Indiana,USA,Indiana/USA,"7,1",25.2,5.0,33,Center,Inactive,1610612742.0,Mavericks,DAL,mavericks,Dallas,HISTADD_uwe_blab,1985.0,1989.0,N,Y,Y,1985.0,1,17,N
76173,Charlie Black,Charlie,Black,0,76173.0,Charlie Black,"Black, Charlie",C. Black,charlie-black,1921-06-15,Kansas,USA,Kansas/USA,"6,4",20.0,3.0,21,Forward,Inactive,1610612765.0,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_hawk_black,1948.0,1951.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
76174,Norman Black,Norman,Black,0,76174.0,Norman Black,"Black, Norman",N. Black,norman-black,1957-11-12,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,"6,5",18.5,1.0,Desconocido,Guard,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,HISTADD_norman_black,1980.0,1980.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
204028,Tarik Black,Tarik,Black,0,204028.0,Tarik Black,"Black, Tarik",T. Black,tarik-black,1991-11-22,Kansas,USA,Kansas/USA,"6,9",25.0,5.0,28,Forward-Center,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,tarik_black,2014.0,2017.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
76175,Tom Black,Tom,Black,0,76175.0,Tom Black,"Black, Tom",T. Black,tom-black,1941-07-09,South Dakota State,USA,South Dakota State/USA,"6,10",22.0,1.0,24,Center,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,HISTADD_tom_black,1970.0,1970.0,N,Y,Y,1964.0,9,72,N
76176,Rolando Blackman,Rolando,Blackman,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76180,Alex Blackwell,Alex,Blackwell,0,76180.0,Alex Blackwell,"Blackwell, Alex",A. Blackwell,alex-blackwell,1970-06-27,Monmouth,USA,Monmouth/USA,"6,6",25.0,1.0,30,Forward,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,HISTADD_alex_blackwell,1992.0,1992.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
76177,Cory Blackwell,Cory,Blackwell,0,76177.0,Cory Blackwell,"Blackwell, Cory",C. Blackwell,cory-blackwell,1963-03-27,Wisconsin,USA,Wisconsin/USA,"6,6",21.0,1.0,30,Forward,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,HISTADD_cory_blackwell,1984.0,1984.0,N,Y,Y,1984.0,2,28,N
1806,James Blackwell,James,Blackwell,0,1806.0,James Blackwell,"Blackwell, James",J. Blackwell,james-blackwell,1968-02-25,Dartmouth,USA,Dartmouth/USA,"6,0",19.0,1.0,8,Guard,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,james_blackwell,1994.0,1994.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
76179,Nate Blackwell,Nate,Blackwell,0,76179.0,Nate Blackwell,"Blackwell, Nate",N. Blackwell,nate-blackwell,1965-02-15,Temple,USA,Temple/USA,"6,4",17.0,1.0,3,Guard,Inactive,1610612759.0,Spurs,SAS,spurs,San Antonio,HISTADD_nate_blackwell,1987.0,1987.0,N,Y,Y,1987.0,2,27,N
201971,DeJuan Blair,DeJuan,Blair,0,201971.0,DeJuan Blair,"Blair, DeJuan",D. Blair,dejuan-blair,1989-04-22,Pittsburgh,USA,Pittsburgh/USA,"6,7",27.0,7.0,Desconocido,Center-Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,dejuan_blair,2009.0,2015.0,Y,Y,Y,2009.0,2,37,N
2581,Steve Blake,Steve,Blake,0,2581.0,Steve Blake,"Blake, Steve",S. Blake,steve-blake,1980-02-26,Maryland,USA,Maryland/USA,"6,3",17.2,14.0,22,Guard,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,steve_blake,2003.0,2015.0,N,Y,Y,2003.0,2,38,N
202392,Marqus Blakely,Marqus,Blakely,0,202392.0,Marqus Blakely,"Blakely, Marqus",M. Blakely,marqus-blakely,1988-10-22,Vermont,USA,Vermont/USA,"6,5",22.5,2.0,15,Forward,Inactive,1610612745.0,Rockets,HOU,rockets,Houston,marqus_blakely,2010.0,2010.0,Y,N,Y,1988.0,Undrafted,Undrafted,N
1628469,Antonio Blakeney,Antonio,Blakeney,0,1628469.0,Antonio Blakeney,"Blakeney, Antonio",A. Blakeney,antonio-blakeney,1996-10-04,Louisiana State,USA,Louisiana State/USA,"6,4",19.2,3.0,9,Guard,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,antonio_blakeney,2017.0,2018.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
200807,Will Blalock,Will,Blalock,0,200807.0,Will Blalock,"Blalock, Will",W. Blalock,will-blalock,1983-09-08,Iowa State,USA,Iowa State/USA,"6,0",20.5,2.0,8,Guard,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,will_blalock,2006.0,2006.0,Y,Y,Y,2006.0,2,60,N
76182,George Blaney,George,Blaney,0,76182.0,George Blaney,"Blaney, George",G. Blaney,george-blaney,1939-11-12,Holy Cross,USA,Holy Cross/USA,"6,1",17.5,1.0,15,Guard,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_george_blaney,1961.0,1961.0,N,Y,Y,1961.0,4,33,N
76183,Lance Blanks,Lance,Blanks,0,76183.0,Lance Blanks,"Blanks, Lance",L. Blanks,lance-blanks,1966-09-09,Texas-Austin,USA,Texas-Austin/USA,"6,4",19.0,3.0,21,Guard,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,HISTADD_lance_blanks,1990.0,1992.0,N,Y,Y,1990.0,1,26,N
76184,Ricky Blanton,Ricky,Blanton,0,76184.0,Ricky Blanton,"Blanton, Ricky",R. Blanton,ricky-blanton,1966-04-21,Louisiana State,USA,Louisiana State/USA,"6,7",21.5,1.0,17,Forward,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,HISTADD_ricky_blanton,1992.0,1992.0,N,Y,Y,1989.0,2,46,N
101154,Andray Blatche,Andray,Blatche,0,101154.0,Andray Blatche,"Blatche, Andray",A. Blatche,andray-blatche,1986-08-22,South Kent HS (CT),USA,South Kent HS (CT)/USA,"6,11",26.0,9.0,0,Center-Forward,Inactive,1610612764.0,Wizards,WAS,wizards,Washington,andray_blatche,2005.0,2013.0,Y,Y,Y,2005.0,2,49,N
302,Mookie Blaylock,Mookie,Blaylock,0,302.0,Mookie Blaylock,"Blaylock, Mookie",M. Blaylock,mookie-blaylock,1967-03-20,Oklahoma,USA,Oklahoma/USA,,21.0,13.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,mookie_blaylock,1989.0,2001.0,N,Y,Y,1989.0,1,12,N
202339,Eric Bledsoe,Eric,Bledsoe,0,202339.0,Eric Bledsoe,"Bledsoe, Eric",E. Bledsoe,eric-bledsoe,1989-12-09,Kentucky,USA,Kentucky/USA,"6,1",21.4,13.0,5,Guard,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,eric_bledsoe,2010.0,2021.0,Y,Y,Y,2010.0,1,18,N
1629833,Keljin Blevins,Keljin,Blevins,0,1629833.0,Keljin Blevins,"Blevins, Keljin",K. Blevins,keljin-blevins,1995-11-24,Montana State,USA,Montana State/USA,"6,4",20.0,3.0,21,Guard,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,keljin_blevins,2020.0,2021.0,Y,Y,Y,2019.0,Desconocido,Desconocido,N
76186,Leon Blevins,Leon,Blevins,0,76186.0,Leon Blevins,"Blevins, Leon",L. Blevins,leon-blevins,1926-06-25,Arizona,USA,Arizona/USA,"6,2",16.0,1.0,Desconocido,Guard,Inactive,1610610030.0,Olympians,INO,olympians,Indianapolis,HISTADD_leon_blevins,1950.0,1950.0,N,Y,Y,1950.0,7,Desconocido,N
76187,John Block,John,Block,0,76187.0,John Block,"Block, John",J. Block,john-block,1944-04-16,Southern California,USA,Southern California/USA,"6,10",20.7,10.0,35,Forward,Inactive,1610612745.0,Rockets,SDR,rockets,San Diego,HISTADD_john_block,1966.0,1975.0,N,Y,Y,1966.0,3,27,N
76188,Mike Bloom,Mike,Bloom,0,76188.0,Mike Bloom,"Bloom, Mike",M. Bloom,mike-bloom,1915-01-14,Temple,USA,Temple/USA,"6,6",19.0,2.0,11,Center,Inactive,1610610024.0,Bullets,BAL,bullets,Baltimore,HISTADD_mike_bloom,1947.0,1948.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1628417,Jaron Blossomgame,Jaron,Blossomgame,0,1628417.0,Jaron Blossomgame,"Blossomgame, Jaron",J. Blossomgame,jaron-blossomgame,1993-09-16,Clemson,USA,Clemson/USA,"6,8",22.0,2.0,4,Forward,Inactive,1610612739.0,Cavaliers,CLE,cavaliers,Cleveland,jaron_blossomgame,2018.0,2018.0,Y,Y,Y,2017.0,2,59,N
916,Corie Blount,Corie,Blount,0,916.0,Corie Blount,"Blount, Corie",C. Blount,corie-blount,1969-01-04,Cincinnati,USA,Cincinnati/USA,"6,10",24.2,12.0,44,Forward-Center,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,corie_blount,1993.0,2003.0,N,Y,Y,1993.0,1,25,N
1548,Mark Blount,Mark,Blount,0,1548.0,Mark Blount,"Blount, Mark",M. Blount,mark-blount,1975-11-30,Pittsburgh,USA,Pittsburgh/USA,"7,0",25.0,10.0,15,Center-Forward,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,mark_blount,2000.0,2008.0,N,Y,Y,1997.0,2,54,N
203505,Vander Blue,Vander,Blue,0,203505.0,Vander Blue,"Blue, Vander",V. Blue,vander-blue,1992-07-17,Marquette,USA,Marquette/USA,"6,5",20.0,3.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,vander_blue,2013.0,2017.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
1629129,Trevon Bluiett,Trevon,Bluiett,0,1629129.0,Trevon Bluiett,"Bluiett, Trevon",T. Bluiett,trevon-bluiett,1994-11-04,Xavier,USA,Xavier/USA,"6,6",19.8,2.0,5,Guard-Forward,Inactive,1610612740.0,Pelicans,NOP,pelicans,New Orleans,trevon_bluiett,2018.0,2018.0,Y,N,Y,2018.0,Desconocido,Desconocido,N
76189,Ray Blume,Ray,Blume,0,76189.0,Ray Blume,"Blume, Ray",R. Blume,ray-blume,1958-09-23,Oregon State,USA,Oregon State/USA,"6,4",18.5,1.0,22,Guard,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,HISTADD_ray_blume,1981.0,1981.0,N,Y,Y,1981.0,2,36,N
76190,Nelson Bobb,Nelson,Bobb,0,76190.0,Nelson Bobb,"Bobb, Nelson",N. Bobb,nelson-bobb,1924-02-25,Temple,USA,Temple/USA,"6,0",17.0,4.0,5,Guard,Inactive,1610612744.0,Warriors,PHW,warriors,Philadelphia,HISTADD_nelson_bobb,1949.0,1952.0,N,Y,Y,1949.0,3,Desconocido,N
2800,Tony Bobbitt,Tony,Bobbitt,0,2800.0,Tony Bobbitt,"Bobbitt, Tony",T. Bobbitt,tony-bobbitt,1979-10-22,Cincinnati,USA,Cincinnati/USA,"6,4",19.0,2.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,tony_bobbitt,2004.0,2004.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
76191,Arlen Bockhorn,Arlen,Bockhorn,0,76191.0,Arlen Bockhorn,"Bockhorn, Arlen",A. Bockhorn,arlen-bockhorn,1933-07-08,Dayton,USA,Dayton/USA,"6,4",20.0,7.0,11,Guard,Inactive,1610612758.0,Royals,CIN,kings,Cincinnati,HISTADD_bucky_bockhorn,1958.0,1964.0,N,Y,Y,1958.0,3,17,N
1631205,Buddy Boeheim,Buddy,Boeheim,1,1631205.0,Buddy Boeheim,"Boeheim, Buddy",B. Boeheim,buddy-boeheim,1999-11-11,Syracuse,USA,Syracuse/USA,"6,6",20.5,1.0,27,Forward,Active,1610612765.0,Pistons,DET,pistons,Detroit,buddy_boheim,2022.0,2023.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
76192,Tom Boerwinkle,Tom,Boerwinkle,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,Keith Bogans,Keith,Bogans,0,2586.0,Keith Bogans,"Bogans, Keith",K. Bogans,keith-bogans,1980-05-12,Kentucky,USA,Kentucky/USA,"6,5",21.5,11.0,4,Guard-Forward,Inactive,1610612753.0,Magic,ORL,magic,Orlando,keith_bogans,2003.0,2013.0,Y,Y,Y,2003.0,2,43,N
203992,Bogdan Bogdanovic,Bogdan,Bogdanovic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,Bojan Bogdanovic,Bojan,Bogdanovic,1,202711.0,Bojan Bogdanovic,"Bogdanovic, Bojan",B. Bogdanovic,bojan-bogdanovic,1989-04-18,Fenerbahce,Croatia,Fenerbahce/Croatia,"6,7",22.6,9.0,44,Forward,Active,1610612765.0,Pistons,DET,pistons,Detroit,bojan_bogdanovic,2014.0,2023.0,N,Y,Y,2011.0,2,31,N
177,Muggsy Bogues,Muggsy,Bogues,0,177.0,Muggsy Bogues,"Bogues, Muggsy",M. Bogues,muggsy-bogues,1965-01-09,Wake Forest,USA,Wake Forest/USA,,21.0,14.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,muggsy_bogues,1987.0,2000.0,N,Y,Y,1987.0,1,12,N
101106,Andrew Bogut,Andrew,Bogut,0,101106.0,Andrew Bogut,"Bogut, Andrew",A. Bogut,andrew-bogut,1984-11-28,Utah,Australia,Utah/Australia,"7,0",26.0,15.0,12,Center,Inactive,1610612749.0,Bucks,MIL,bucks,Milwaukee,andrew_bogut,2005.0,2018.0,N,Y,Y,2005.0,1,1,N
1564,Etdrick Bohannon,Etdrick,Bohannon,0,1564.0,Etdrick Bohannon,"Bohannon, Etdrick",E. Bohannon,etdrick-bohannon,1973-05-29,Auburn-Montgomery,USA,Auburn-Montgomery/USA,,21.0,4.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,etdrick_bohannon,1997.0,2000.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1629626,Bol Bol,Bol,Bol,1,1629626.0,Bol Bol,"Bol, Bol",B. Bol,bol-bol,1999-11-16,Oregon,Sudan,Oregon/Sudan,"7,2",22.0,4.0,10,Center-Forward,Active,1610612753.0,Magic,ORL,magic,Orlando,bol_bol,2019.0,2023.0,Y,Y,Y,2019.0,2,44,N
76195,Manute Bol,Manute,Bol,0,76195.0,Manute Bol,"Bol, Manute",M. Bol,manute-bol,1962-10-16,Bridgeport,USA,Bridgeport/USA,"7,6",20.0,10.0,1,Center,Inactive,1610612764.0,Bullets,WAS,wizards,Washington,HISTADD_manute_bol,1985.0,1994.0,N,Y,Y,1985.0,2,31,N
1628413,Jonah Bolden,Jonah,Bolden,0,1628413.0,Jonah Bolden,"Bolden, Jonah",J. Bolden,jonah-bolden,1996-01-02,UCLA,Australia,UCLA/Australia,"6,8",22.5,2.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,jonah_bolden,2018.0,2019.0,Y,Y,Y,2017.0,2,36,N
1629716,Marques Bolden,Marques,Bolden,1,1629716.0,Marques Bolden,"Bolden, Marques",M. Bolden,marques-bolden,1998-04-17,Duke,USA,Duke/USA,"6,10",24.9,3.0,Desconocido,Center,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,marques_bolden,2019.0,2020.0,Y,Y,Y,2019.0,Desconocido,Desconocido,N
76196,Bill Bolger,Bill,Bolger,0,76196.0,Bill Bolger,"Bolger, Bill",B. Bolger,bill-bolger,1931-08-21,Georgetown,USA,Georgetown/USA,"6,5",20.5,1.0,Desconocido,Forward,Inactive,1610610024.0,Bullets,BAL,bullets,Baltimore,HISTADD_bill_bolger,1953.0,1953.0,N,Y,Y,1953.0,Desconocido,Desconocido,N
1630195,Leandro Bolmaro,Leandro,Bolmaro,1,1630195.0,Leandro Bolmaro,"Bolmaro, Leandro",L. Bolmaro,leandro-bolmaro,2000-09-11,Desconocido,Argentina,FC Barcelona/Argentina,"6,6",20.0,2.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,leandro_bolmaro,2021.0,2022.0,Y,Y,Y,2020.0,1,23,N
1627762,Joel Bolomboy,Joel,Bolomboy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76197,Doug Bolstorff,Doug,Bolstorff,0,76197.0,Doug Bolstorff,"Bolstorff, Doug",D. Bolstorff,doug-bolstorff,1931-10-29,Minnesota,USA,Minnesota/USA,"6,4",19.5,1.0,8,Guard,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,HISTADD_doug_bolstorff,1957.0,1957.0,N,Y,Y,1957.0,8,57,N
76203,George H. Bon Salle,George H.,Bon Salle,0,76203.0,George H. Bon Salle,"Bon Salle, George H.",G. Bon Salle,george-h-bon-salle,1935-07-01,Illinois,USA,Illinois/USA,"6,8",22.0,1.0,33,Forward,Inactive,1610612764.0,Packers,CHP,wizards,Chicago,HISTADD_george_bonsalle,1961.0,1961.0,N,Y,Y,1957.0,1,7,N
76198,Phil Bond,Phil,Bond,0,76198.0,Phil Bond,"Bond, Phil",P. Bond,phil-bond,1954-07-27,Louisville,USA,Louisville/USA,"6,2",17.5,1.0,30,Guard,Inactive,1610612745.0,Rockets,HOU,rockets,Houston,HISTADD_phil_bond,1977.0,1977.0,N,Y,Y,1977.0,3,62,N
1603,Walter Bond,Walter,Bond,0,1603.0,Walter Bond,"Bond, Walter",W. Bond,walter-bond,1969-02-01,Minnesota,USA,Minnesota/USA,"6,5",20.0,3.0,20,Guard,Inactive,1610612762.0,Jazz,UTA,jazz,Utah,walter_bond,1992.0,1994.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1629648,Jordan Bone,Jordan,Bone,0,1629648.0,Jordan Bone,"Bone, Jordan",J. Bone,jordan-bone,1997-11-05,Tennessee,USA,Tennessee/USA,"6,2",18.0,2.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,jordan_bone,2019.0,2020.0,Y,Y,Y,2019.0,2,57,N
1121,Dexter Boney,Dexter,Boney,0,1121.0,Dexter Boney,"Boney, Dexter",D. Boney,dexter-boney,1970-04-27,UNLV,USA,UNLV/USA,"6,4",18.5,1.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,dexter_boney,1996.0,1996.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1629067,Isaac Bonga,Isaac,Bonga,0,1629067.0,Isaac Bonga,"Bonga, Isaac",I. Bonga,isaac-bonga,1999-11-08,Skyliners Frankfurt,Germany,Skyliners Frankfurt/Germany,"6,8",18.0,5.0,17,Guard,Inactive,1610612761.0,Raptors,TOR,raptors,Toronto,isaac_bonga,2018.0,2021.0,Y,Y,Y,2018.0,2,39,N
76201,Ron Bonham,Ron,Bonham,0,76201.0,Ron Bonham,"Bonham, Ron",R. Bonham,ron-bonham,1942-05-31,Cincinnati,USA,Cincinnati/USA,"6,4",19.2,2.0,21,Forward,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,HISTADD_ron_bonham,1964.0,1965.0,N,Y,Y,1964.0,2,16,N
41,Anthony Bonner,Anthony,Bonner,0,41.0,Anthony Bonner,"Bonner, Anthony",A. Bonner,anthony-bonner,1968-06-08,St. Louis,USA,St. Louis/USA,"6,8",23.0,7.0,33,Forward,Inactive,1610612758.0,Kings,SAC,kings,Sacramento,anthony_bonner,1990.0,2002.0,N,Y,Y,1990.0,1,23,N
2588,Matt Bonner,Matt,Bonner,0,2588.0,Matt Bonner,"Bonner, Matt",M. Bonner,matt-bonner,1980-04-05,Florida,USA,Florida/USA,"6,10",23.5,13.0,15,Center-Forward,Inactive,1610612759.0,Spurs,SAS,spurs,San Antonio,matt_bonner,2004.0,2015.0,N,Y,Y,2003.0,2,45,N
1626164,Devin Booker,Devin,Booker,1,1626164.0,Devin Booker,"Booker, Devin",D. Booker,devin-booker,1996-10-30,Kentucky,USA,Kentucky/USA,"6,5",20.6,8.0,1,Guard,Active,1610612756.0,Suns,PHX,suns,Phoenix,devin_booker,2015.0,2023.0,N,Y,Y,2015.0,1,13,N
511,Melvin Booker,Melvin,Booker,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202344,Trevor Booker,Trevor,Booker,0,202344.0,Trevor Booker,"Booker, Trevor",T. Booker,trevor-booker,1987-11-25,Clemson,USA,Clemson/USA,"6,8",22.8,8.0,20,Forward,Inactive,1610612764.0,Wizards,WAS,wizards,Washington,trevor_booker,2010.0,2017.0,N,Y,Y,2010.0,1,23,N
200767,Josh Boone,Josh,Boone,0,200767.0,Josh Boone,"Boone, Josh",J. Boone,josh-boone,1984-11-21,Connecticut,USA,Connecticut/USA,"6,10",24.0,5.0,2,Forward-Center,Inactive,1610612751.0,Nets,NJN,nets,New Jersey,josh_boone,2006.0,2009.0,Y,Y,Y,2006.0,1,23,N
76204,Ron Boone,Ron,Boone,0,76204.0,Ron Boone,"Boone, Ron",R. Boone,ron-boone,1946-09-06,Idaho State,USA,Idaho State/USA,"6,2",20.0,5.0,24,Guard,Inactive,1610612758.0,Kings,KCK,kings,Kansas City,HISTADD_ron_boone,1976.0,1980.0,N,Y,Y,1968.0,11,147,N
1916,Calvin Booth,Calvin,Booth,0,1916.0,Calvin Booth,"Booth, Calvin",C. Booth,calvin-booth,1976-05-07,Penn State,USA,Penn State/USA,"6,11",23.0,11.0,52,Center,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,calvin_booth,1999.0,2008.0,N,Y,Y,1999.0,2,35,N
