full_name,first_name,last_name,is_active,person_id,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_city,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
Bruce Brown,Bruce,Brown,1,1628971,1996-08-15,Miami,USA,Miami/USA,"6,4",20.2,5,11,Guard-Forward,Active,1610612743,Nuggets,DEN,Denver,2018,2023,Y,Y,Y,2018,2,42,N
Darrell Brown,Darrell,Brown,0,76270,1923-03-14,Humboldt State,USA,Humboldt State/USA,"6,2",17.5,1,Desconocido,Forward,Inactive,1610610024,Bullets,BAL,Baltimore,1948,1948,N,Y,Y,1948,Desconocido,Desconocido,N
Dee Brown,Dee,Brown,0,244,1968-11-29,Jacksonville,USA,Jacksonville/USA,Desconocido,21.0,12,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,1990,2001,N,Y,Y,1990,1,19,N
Dee Brown,Dee,Brown,0,200793,1984-08-17,Illinois,USA,Illinois/USA,"6,0",18.5,3,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2006,2008,N,Y,Y,2006,2,46,N
Dee Brown,Dee,Brown,0,244,1968-11-29,Jacksonville,USA,Jacksonville/USA,Desconocido,21.0,12,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,1990,2001,N,Y,Y,1990,1,19,N
Dee Brown,Dee,Brown,0,200793,1984-08-17,Illinois,USA,Illinois/USA,"6,0",18.5,3,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2006,2008,N,Y,Y,2006,2,46,N
Derrick Brown,Derrick,Brown,0,201974,1987-09-08,Xavier,USA,Xavier/USA,"6,8",23.3,4,4,Forward,Inactive,1610612766,Bobcats,CHA,Charlotte,2009,2011,N,Y,Y,2009,2,40,N
Devin Brown,Devin,Brown,0,2484,1978-12-30,Texas-San Antonio,USA,Texas-San Antonio/USA,"6,5",21.0,9,32,Guard,Inactive,1610612740,Hornets,NOH,New Orleans,2002,2009,Y,Y,Y,1988,Undrafted,Undrafted,N
Fred Brown,Fred,Brown,0,76272,1948-08-07,Iowa,USA,Iowa/USA,"6,3",18.2,13,32,Guard,Inactive,1610612760,SuperSonics,SEA,Seattle,1971,1983,N,Y,Y,1971,1,6,N
Gabe Brown,Gabe,Brown,1,1631122,2000-03-05,Michigan State,USA,Michigan State/USA,Desconocido,21.0,0,Desconocido,Desconocido,Inactive,0,Desconocido,Desconocido,Desconocido,1992,1998,Y,N,Y,1988,Undrafted,Undrafted,N
George Brown,George,Brown,0,76273,1935-10-30,Wayne State,USA,Wayne State/USA,"6,6",19.0,1,Desconocido,Forward,Inactive,1610612747,Lakers,MNL,Minneapolis,1957,1957,N,Y,Y,1957,4,27,N
Gerald Brown,Gerald,Brown,0,1871,1975-07-28,Pepperdine,USA,Pepperdine/USA,"6,4",21.0,1,4,Guard,Inactive,1610612756,Suns,PHX,Phoenix,1998,1998,N,Y,Y,1988,Undrafted,Undrafted,N
Harold Brown,Harold,Brown,0,76275,1923-10-02,Evansville,USA,Evansville/USA,"6,0",15.5,1,Desconocido,Guard,Inactive,1610610028,Falcons,DEF,Detroit,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
Jabari Brown,Jabari,Brown,0,203913,1992-12-18,Missouri,USA,Missouri/USA,"6,5",21.4,2,15,Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,2014,2014,Y,Y,Y,2014,Desconocido,Desconocido,N
Jaylen Brown,Jaylen,Brown,1,1627759,1996-10-24,California,USA,California/USA,"6,6",22.3,7,7,Guard-Forward,Active,1610612738,Celtics,BOS,Boston,2016,2023,N,Y,Y,2016,1,3,N
John Brown,John,Brown,0,76276,1951-12-14,Missouri,USA,Missouri/USA,"6,7",22.0,7,32-52,Forward,Inactive,1610612737,Hawks,ATL,Atlanta,1973,1979,N,Y,Y,1973,1,10,N
Kendall Brown,Kendall,Brown,1,1631112,2003-05-11,Baylor,USA,Baylor/USA,"6,7",20.5,1,10,Guard,Active,1610612754,Pacers,IND,Indiana,2022,2023,Y,Y,Y,2022,2,48,N
Kwame Brown,Kwame,Brown,0,2198,1982-03-10,Glynn Academy HS (GA),USA,Glynn Academy HS (GA)/USA,"6,11",29.0,13,54,Center,Inactive,1610612764,Wizards,WAS,Washington,2001,2012,N,Y,Y,2001,1,1,N
Leon Brown,Leon,Brown,0,76278,1919-10-12,Wyoming,USA,Wyoming/USA,"6,3",19.0,1,Desconocido,Forward,Inactive,1610610026,Rebels,CLR,Cleveland,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
Lewis Brown,Lewis,Brown,0,76279,1955-02-19,UNLV,USA,UNLV/USA,"6,11",22.5,1,4,Center,Inactive,1610612764,Bullets,WAS,Washington,1980,1980,N,Y,Y,1977,4,69,N
Lorenzo Brown,Lorenzo,Brown,0,203485,1990-08-26,North Carolina State,USA,North Carolina State/USA,"6,5",18.9,5,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2013,2018,Y,Y,Y,2013,2,52,N
Marcus Brown,Marcus,Brown,0,992,1974-04-03,Murray State,USA,Murray State/USA,Desconocido,21.0,2,Desconocido,Desconocido,Inactive,0,Desconocido,Desconocido,Desconocido,1996,2007,N,Y,Y,1996,2,46,N
Markel Brown,Markel,Brown,0,203900,1992-01-29,Oklahoma State,USA,Oklahoma State/USA,"6,3",19.0,4,26,Guard,Inactive,1610612751,Nets,BKN,Brooklyn,2014,2017,Y,Y,Y,2014,2,44,N
Mike Brown,Mike,Brown,0,1479,1963-07-19,George Washington,USA,George Washington/USA,"6,10",26.0,12,52,Center-Forward,Inactive,1610612762,Jazz,UTA,Utah,1986,1997,N,Y,Y,1985,3,69,N
Moses Brown,Moses,Brown,1,1629650,1999-10-13,UCLA,USA,UCLA/USA,"7,2",24.5,4,Desconocido,Center,Inactive,0,Desconocido,Desconocido,Desconocido,2019,2022,Y,Y,Y,1988,Undrafted,Undrafted,N
Myron Brown,Myron,Brown,0,76277,1969-11-03,Slippery Rock,USA,Slippery Rock/USA,"6,3",18.0,1,34,Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,1991,1991,N,Y,Y,1991,2,34,N
P.J. Brown,P.J.,Brown,0,136,1969-10-14,Louisiana Tech,USA,Louisiana Tech/USA,"6,11",23.9,16,93,Forward-Center,Inactive,1610612740,Hornets,NOK,New Orleans/Oklahoma City,1993,2007,N,Y,Y,1992,2,29,N
Randy Brown,Randy,Brown,0,753,1968-05-22,New Mexico State,USA,New Mexico State/USA,"6,2",19.0,13,0,Guard,Inactive,1610612741,Bulls,CHI,Chicago,1991,2002,N,Y,Y,1991,2,31,N
Raymond Brown,Raymond,Brown,0,76282,1965-07-05,Idaho,USA,Idaho/USA,"6,8",22.0,1,24,Forward,Inactive,1610612762,Jazz,UTA,Utah,1989,1989,N,Y,Y,1988,Undrafted,Undrafted,N
Rickey Brown,Rickey,Brown,0,76283,1958-08-20,Mississippi State,USA,Mississippi State/USA,"6,10",21.5,5,31,Center,Inactive,1610612744,Warriors,GOS,Golden State,1980,1984,N,Y,Y,1980,1,13,N
Shannon Brown,Shannon,Brown,0,200769,1985-11-29,Michigan State,USA,Michigan State/USA,"6,3",21.5,9,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2006,2014,Y,Y,Y,2006,1,25,N
Stan Brown,Stan,Brown,0,76285,1929-06-27,South Philadelphia HS (PA),USA,South Philadelphia HS (PA)/USA,"6,3",20.0,2,14,Forward,Inactive,1610612744,Warriors,PHW,Philadelphia,1947,1951,N,Y,Y,1988,Undrafted,Undrafted,N
Sterling Brown,Sterling,Brown,0,1628425,1995-02-10,Southern Methodist,USA,Southern Methodist/USA,"6,5",21.9,6,Desconocido,Guard-Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2017,2022,Y,Y,Y,2017,2,46,N
Tierre Brown,Tierre,Brown,0,2357,1979-06-03,McNeese State,USA,McNeese State/USA,"6,2",18.9,5,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2001,2004,Y,Y,Y,1988,Undrafted,Undrafted,N
Greg Brown III,Greg,Brown III,1,1630535,2001-09-01,Texas,USA,Texas/USA,"6,7",20.6,2,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2021,2022,Y,Y,Y,2021,2,43,N
Charlie Brown Jr.,Charlie,Brown Jr.,1,1629718,1997-02-02,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,"6,6",19.9,4,16,Guard,Inactive,1610612755,76ers,PHI,Philadelphia,2019,2021,Y,Y,Y,1988,Undrafted,Undrafted,N
Troy Brown Jr.,Troy,Brown Jr.,1,1628972,1999-07-28,Oregon,USA,Oregon/USA,"6,7",21.5,5,7,Guard-Forward,Active,1610612747,Lakers,LAL,Los Angeles,2018,2023,Y,Y,Y,2018,1,15,N
Jim Browne,Jim,Browne,0,76287,1930-01-01,Tilden Tech HS (IL),USA,Tilden Tech HS (IL)/USA,"6,10",23.5,2,Desconocido,Center,Inactive,1610610027,Nuggets,DN,Denver,1948,1949,N,Y,Y,1988,Undrafted,Undrafted,N
Stanley Brundy,Stanley,Brundy,0,76288,1967-11-13,DePaul,USA,DePaul/USA,"6,6",21.0,1,21,Forward,Inactive,1610612751,Nets,NJN,New Jersey,1989,1989,N,Y,Y,1989,2,32,N
Jalen Brunson,Jalen,Brunson,1,1628973,1996-08-31,Villanova,USA,Villanova/USA,"6,2",19.0,5,11,Guard,Active,1610612752,Knicks,NYK,New York,2018,2023,N,Y,Y,2018,2,33,N
Rick Brunson,Rick,Brunson,0,1594,1972-06-14,Temple,USA,Temple/USA,"6,4",19.0,9,9,Guard,Inactive,1610612757,Trail Blazers,POR,Portland,1997,2005,N,Y,Y,1988,Undrafted,Undrafted,N
Nicolas Brussino,Nicolas,Brussino,0,1627852,1993-03-02,Penarol,Argentina,Penarol/Argentina,"6,8",19.5,2,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2016,2017,Y,Y,Y,1988,Undrafted,Undrafted,N
Elijah Bryant,Elijah,Bryant,0,1629091,1995-04-19,Brigham Young,USA,Brigham Young/USA,"6,5",21.0,2,3,Guard,Inactive,1610612749,Bucks,MIL,Milwaukee,2020,2020,N,Y,Y,1988,Undrafted,Undrafted,N
Emmette Bryant,Emmette,Bryant,0,76289,1938-11-04,DePaul,USA,DePaul/USA,"6,1",17.5,8,7,Guard,Inactive,1610612752,Knicks,NYK,New York,1964,1971,N,Y,Y,1964,7,53,N
Joe Bryant,Joe,Bryant,0,76290,1954-10-19,La Salle,USA,La Salle/USA,"6,10",18.5,8,22,Forward,Inactive,1610612755,76ers,PHI,Philadelphia,1975,1982,N,Y,Y,1975,1,14,N
Kobe Bryant,Kobe,Bryant,0,977,1978-08-23,Lower Merion HS (PA),USA,Lower Merion HS (PA)/USA,"6,6",21.2,20,24,Forward-Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,1996,2015,N,Y,Y,1996,1,13,Y
Mark Bryant,Mark,Bryant,0,95,1965-04-25,Seton Hall,USA,Seton Hall/USA,"6,9",25.0,16,9,Forward,Inactive,1610612757,Trail Blazers,POR,Portland,1988,2002,N,Y,Y,1988,1,21,N
Thomas Bryant,Thomas,Bryant,1,1628418,1997-07-31,Indiana,USA,Indiana/USA,"6,10",24.8,6,13,Center-Forward,Active,1610612748,Heat,MIA,Miami,2017,2023,Y,Y,Y,2017,2,42,N
Wallace Bryant,Wallace,Bryant,0,76291,1959-07-14,San Francisco,USA,San Francisco/USA,"7,0",24.5,3,31,Center,Inactive,1610612742,Mavericks,DAL,Dallas,1983,1985,N,Y,Y,1982,2,30,N
Torgeir Bryn,Torgeir,Bryn,0,76292,1964-08-08,Texas State,Norway,Texas State/Norway,"6,9",25.0,1,12,Forward,Inactive,1610612746,Clippers,LAC,Los Angeles,1989,1989,N,Y,Y,1988,Undrafted,Undrafted,N
Shaq Buchanan,Shaq,Buchanan,0,1629783,1997-01-30,Murray State,USA,Murray State/USA,"6,3",19.0,1,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2021,2021,Y,Y,Y,1988,Undrafted,Undrafted,N
Joe Buckhalter,Joe,Buckhalter,0,76293,1937-08-01,Tennessee State,USA,Tennessee State/USA,"6,7",21.0,2,21,Forward,Inactive,1610612758,Royals,CIN,Cincinnati,1961,1962,N,Y,Y,1958,12,81,N
Steve Bucknall,Steve,Bucknall,0,76294,1966-03-17,North Carolina,USA,North Carolina/USA,"6,6",21.5,1,24,Forward,Inactive,1610612747,Lakers,LAL,Los Angeles,1989,1989,N,Y,Y,1988,Undrafted,Undrafted,N
Cleveland Buckner,Cleveland,Buckner,0,76295,1938-08-17,Jackson State,USA,Jackson State/USA,"6,9",21.0,2,12,Forward,Inactive,1610612752,Knicks,NYK,New York,1961,1962,N,Y,Y,1961,6,51,N
Greg Buckner,Greg,Buckner,0,1761,1976-09-16,Clemson,USA,Clemson/USA,"6,4",21.0,11,7,Guard,Inactive,1610612742,Mavericks,DAL,Dallas,1999,2008,N,Y,Y,1998,2,53,N
Quinn Buckner,Quinn,Buckner,0,76296,1954-08-20,Indiana,USA,Indiana/USA,"6,3",19.0,10,25,Guard,Inactive,1610612749,Bucks,MIL,Milwaukee,1976,1985,N,Y,Y,1976,1,7,N
Dave Budd,Dave,Budd,0,76297,1938-10-28,Wake Forest,USA,Wake Forest/USA,"6,6",20.5,5,10,Forward,Inactive,1610612752,Knicks,NYK,New York,1960,1964,N,Y,Y,1960,2,10,N
Chase Budinger,Chase,Budinger,0,201978,1988-05-22,Arizona,USA,Arizona/USA,"6,7",20.9,8,10,Forward,Inactive,1610612745,Rockets,HOU,Houston,2009,2015,N,Y,Y,2009,2,44,N
Walter Budko,Walter,Budko,0,76298,1925-06-30,Columbia,USA,Columbia/USA,"6,5",22.0,4,19,Forward,Inactive,1610610024,Bullets,BAL,Baltimore,1948,1951,N,Y,Y,1948,1,6,N
Jud Buechler,Jud,Buechler,0,146,1968-06-19,Arizona,USA,Arizona/USA,"6,6",22.8,12,30,Guard-Forward,Inactive,1610612741,Bulls,CHI,Chicago,1990,2001,N,Y,Y,1990,2,38,N
Matt Bullard,Matt,Bullard,0,672,1967-06-05,Iowa,USA,Iowa/USA,"6,10",22.9,12,50,Forward,Inactive,1610612745,Rockets,HOU,Houston,1990,2002,N,Y,Y,1988,Undrafted,Undrafted,N
Reggie Bullock,Reggie,Bullock,1,203493,1991-03-16,North Carolina,USA,North Carolina/USA,"6,6",20.5,10,25,Guard-Forward,Active,1610612742,Mavericks,DAL,Dallas,2013,2023,Y,Y,Y,2013,1,25,N
Greg Bunch,Greg,Bunch,0,76300,1956-05-15,California State-Fullerton,USA,California State-Fullerton/USA,"6,6",19.0,1,30,Forward,Inactive,1610612752,Knicks,NYK,New York,1978,1978,N,Y,Y,1978,2,34,N
Dick Bunt,Dick,Bunt,0,76301,1930-07-13,New York University,USA,New York University/USA,"6,0",17.0,1,Desconocido,Guard,Inactive,1610610024,Bullets,BAL,Baltimore,1952,1952,N,Y,Y,1952,Desconocido,Desconocido,N
Bill Buntin,Bill,Buntin,0,76302,1942-05-05,Michigan,USA,Michigan/USA,"6,7",25.0,1,17,Center,Inactive,1610612765,Pistons,DET,Detroit,1965,1965,N,Y,Y,1965,Desconocido,Desconocido,N
Luther Burden,Luther,Burden,0,76303,1953-02-28,Utah,USA,Utah/USA,"6,2",18.5,2,14,Guard,Inactive,1610612752,Knicks,NYK,New York,1976,1977,N,Y,Y,1975,2,26,N
Pat Burke,Pat,Burke,0,2469,1973-12-14,Auburn,Ireland,Auburn/Ireland,"6,11",25.0,4,11,Center-Forward,Inactive,1610612756,Suns,PHX,Phoenix,2002,2006,N,Y,Y,1988,Undrafted,Undrafted,N
Trey Burke,Trey,Burke,1,203504,1992-11-12,Michigan,USA,Michigan/USA,"6,0",18.5,10,3,Guard,Inactive,1610612742,Mavericks,DAL,Dallas,2013,2021,Y,Y,Y,2013,1,9,N
Roger Burkman,Roger,Burkman,0,76304,1958-05-22,Louisville,USA,Louisville/USA,"6,5",17.5,1,21,Guard,Inactive,1610612741,Bulls,CHI,Chicago,1981,1981,N,Y,Y,1981,6,130,N
Alec Burks,Alec,Burks,1,202692,1991-07-20,Colorado,USA,Colorado/USA,"6,6",21.4,12,5,Guard,Active,1610612765,Pistons,DET,Detroit,2011,2023,Y,Y,Y,2011,1,12,N
Antonio Burks,Antonio,Burks,0,2766,1980-02-25,Memphis,USA,Memphis/USA,"6,0",19.5,2,1,Guard,Inactive,1610612763,Grizzlies,MEM,Memphis,2004,2005,N,Y,Y,2004,2,36,N
Kevin Burleson,Kevin,Burleson,0,101207,1979-04-09,Minnesota,USA,Minnesota/USA,"6,3",20.5,2,12,Guard,Inactive,1610612766,Bobcats,CHA,Charlotte,2005,2005,Y,Y,Y,1988,Undrafted,Undrafted,N
Tom Burleson,Tom,Burleson,0,76305,1952-02-24,North Carolina State,USA,North Carolina State/USA,"7,2",22.5,7,16,Center,Inactive,1610612760,SuperSonics,SEA,Seattle,1974,1980,N,Y,Y,1974,1,3,N
David Burns,David,Burns,0,76307,1958-07-03,St. Louis,USA,St. Louis/USA,"6,2",18.0,1,5,Guard,Inactive,1610612743,Nuggets,DEN,Denver,1981,1981,N,Y,Y,1981,3,49,N
Evers Burns,Evers,Burns,0,76308,1971-08-24,Maryland,USA,Maryland/USA,"6,8",26.0,1,53,Forward,Inactive,1610612758,Kings,SAC,Sacramento,1993,1993,N,Y,Y,1993,2,31,N
Jim Burns,Jim,Burns,0,76309,1945-09-21,Northwestern,USA,Northwestern/USA,"6,3",19.5,1,6,Guard,Inactive,1610612741,Bulls,CHI,Chicago,1967,1967,N,Y,Y,1967,4,34,N
Scott Burrell,Scott,Burrell,0,197,1971-01-12,Connecticut,USA,Connecticut/USA,"6,7",21.8,8,2,Guard,Inactive,1610612766,Hornets,CHH,Charlotte,1993,2000,N,Y,Y,1993,1,20,N
Art Burris,Art,Burris,0,76311,1924-04-07,Tennessee,USA,Tennessee/USA,"6,5",22.0,2,15,Forward,Inactive,1610612737,Hawks,MIH,Milwaukee,1950,1951,N,Y,Y,1950,3,Desconocido,N
Junior Burrough,Junior,Burrough,0,675,1973-01-18,Virginia,USA,Virginia/USA,"6,8",24.2,1,5,Forward,Inactive,1610612738,Celtics,BOS,Boston,1995,1995,N,Y,Y,1995,2,33,N
Bob Burrow,Bob,Burrow,0,76313,1934-06-29,Kentucky,USA,Kentucky/USA,"6,7",22.8,2,50,Center,Inactive,1610612758,Royals,ROC,Rochester,1956,1957,N,Y,Y,1956,Desconocido,Desconocido,N
Deonte Burton,Deonte,Burton,0,1629126,1994-01-31,Iowa State,USA,Iowa State/USA,"6,4",24.0,3,Desconocido,Guard-Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2018,2022,Y,Y,Y,1988,Undrafted,Undrafted,N
Willie Burton,Willie,Burton,0,416,1968-05-26,Minnesota,USA,Minnesota/USA,"6,8",21.0,8,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1990,1998,N,Y,Y,1990,1,9,N
Steve Burtt,Steve,Burtt,0,76316,1962-11-05,Iona,USA,Iona/USA,"6,2",18.5,4,15,Guard,Inactive,1610612744,Warriors,GOS,Golden State,1984,1992,N,Y,Y,1984,2,30,N
Don Buse,Don,Buse,0,76317,1950-08-10,Evansville,USA,Evansville/USA,"6,4",19.0,9,10,Guard,Inactive,1610612756,Suns,PHX,Phoenix,1976,1984,N,Y,Y,1972,3,34,N
Brian Butch,Brian,Butch,0,202221,1984-12-22,Wisconsin,USA,Wisconsin/USA,"6,11",24.0,1,43,Center,Inactive,1610612743,Nuggets,DEN,Denver,2009,2009,Y,N,Y,1988,Undrafted,Undrafted,N
Donnie Butcher,Donnie,Butcher,0,76318,1936-02-08,Pikeville,USA,Pikeville/USA,"6,2",20.0,5,24,Guard,Inactive,1610612765,Pistons,DET,Detroit,1961,1965,N,Y,Y,1961,7,60,N
Al Butler,Al,Butler,0,76319,1938-07-09,Niagara,USA,Niagara/USA,"6,2",17.5,4,20,Guard,Inactive,1610612752,Knicks,NYK,New York,1961,1964,N,Y,Y,1961,2,17,N
Caron Butler,Caron,Butler,0,2406,1980-03-13,Connecticut,USA,Connecticut/USA,"6,7",22.8,15,31,Forward,Inactive,1610612764,Wizards,WAS,Washington,2002,2015,N,Y,Y,2002,1,10,N
Greg Butler,Greg,Butler,0,76320,1966-03-11,Stanford,USA,Stanford/USA,"6,11",24.0,3,45,Center,Inactive,1610612752,Knicks,NYK,New York,1988,1990,N,Y,Y,1988,2,37,N
Jackie Butler,Jackie,Butler,0,2866,1985-03-10,Coastal Christian Academy (VA),USA,Coastal Christian Academy (VA)/USA,"6,10",26.0,4,45,Center,Inactive,1610612752,Knicks,NYK,New York,2004,2006,N,Y,Y,1988,Undrafted,Undrafted,N
Jared Butler,Jared,Butler,1,1630215,2000-08-25,Baylor,USA,Baylor/USA,"6,3",19.3,2,14,Guard,Active,1610612760,Thunder,OKC,Oklahoma City,2021,2023,Y,Y,Y,2021,2,40,N
Jimmy Butler,Jimmy,Butler,1,202710,1989-09-14,Marquette,USA,Marquette/USA,"6,7",23.0,12,22,Forward,Active,1610612748,Heat,MIA,Miami,2011,2023,N,Y,Y,2011,1,30,N
Mitchell Butler,Mitchell,Butler,0,348,1970-12-15,UCLA,USA,UCLA/USA,"6,5",21.0,9,32,Guard,Inactive,1610612764,Wizards,WAS,Washington,1993,2003,N,Y,Y,1988,Undrafted,Undrafted,N
Rasual Butler,Rasual,Butler,0,2446,1979-05-23,La Salle,USA,La Salle/USA,"6,7",21.5,14,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2002,2015,Y,Y,Y,2002,2,52,N
Dwight Buycks,Dwight,Buycks,0,202779,1989-03-06,Marquette,USA,Marquette/USA,"6,3",19.0,3,20,Guard,Inactive,1610612765,Pistons,DET,Detroit,2013,2017,Y,Y,Y,1988,Undrafted,Undrafted,N
Derrick Byars,Derrick,Byars,0,201182,1984-04-25,Vanderbilt,USA,Vanderbilt/USA,"6,7",22.0,2,34,Guard-Forward,Inactive,1610612759,Spurs,SAS,San Antonio,2011,2011,Y,Y,Y,2007,2,42,N
Andrew Bynum,Andrew,Bynum,0,101115,1987-10-27,St. Joseph HS (NJ),USA,St. Joseph HS (NJ)/USA,"7,0",28.5,8,17,Center,Inactive,1610612747,Lakers,LAL,Los Angeles,2005,2013,N,Y,Y,2005,1,10,N
Will Bynum,Will,Bynum,0,101198,1983-01-04,Georgia Tech,USA,Georgia Tech/USA,"6,0",18.5,9,1,Guard,Inactive,1610612765,Pistons,DET,Detroit,2005,2014,Y,Y,Y,1988,Undrafted,Undrafted,N
Marty Byrnes,Marty,Byrnes,0,76321,1956-04-30,Syracuse,USA,Syracuse/USA,"6,7",21.5,4,11,Forward,Inactive,1610612754,Pacers,IND,Indiana,1978,1982,N,Y,Y,1978,1,19,N
Tommy Byrnes,Tommy,Byrnes,0,76322,1923-02-19,Seton Hall,USA,Seton Hall/USA,"6,3",17.5,5,12,Guard,Inactive,1610612752,Knicks,NYK,New York,1946,1950,N,Y,Y,1988,Undrafted,Undrafted,N
Mike Bytzura,Mike,Bytzura,0,76323,1922-06-18,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,"6,1",17.0,1,Desconocido,Forward,Inactive,1610610031,Ironmen,PIT,Pittsburgh,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
Zarko Cabarkapa,Zarko,Cabarkapa,0,2560,1981-05-21,Buducnost,Serbia,Buducnost/Serbia,"6,11",23.0,4,11,Forward-Center,Inactive,1610612744,Warriors,GSW,Golden State,2003,2006,N,Y,Y,2003,1,17,N
Barney Cable,Barney,Cable,0,76324,1935-07-29,Bradley,USA,Bradley/USA,"6,7",17.5,6,35,Forward,Inactive,1610612755,Nationals,PHI,Syracuse,1958,1963,N,Y,Y,1958,2,10,N
Bruno Caboclo,Bruno,Caboclo,0,203998,1995-09-21,Pinheiros,Brazil,Pinheiros/Brazil,"6,9",21.8,8,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2014,2020,Y,Y,Y,2014,1,20,N
Devontae Cacok,Devontae,Cacok,0,1629719,1996-10-08,UNC-Wilmington,USA,North Carolina-Wilmington/USA,"6,7",24.0,4,18,Forward,Inactive,1610612759,Spurs,SAS,San Antonio,2019,2021,Y,Y,Y,1988,Undrafted,Undrafted,N
Jason Caffey,Jason,Caffey,0,679,1973-06-12,Alabama,USA,Alabama/USA,"6,8",25.6,9,35,Forward,Inactive,1610612741,Bulls,CHI,Chicago,1995,2002,N,Y,Y,1995,1,20,N
Michael Cage,Michael,Cage,0,262,1962-01-28,San Diego State,USA,San Diego State/USA,"6,9",22.4,15,Desconocido,Center,Inactive,0,Desconocido,Desconocido,Desconocido,1984,1999,N,Y,Y,1984,1,14,N
Jamal Cain,Jamal,Cain,1,1631288,1999-03-20,Oakland,USA,Oakland/USA,"6,6",19.1,1,8,Forward,Active,1610612748,Heat,MIA,Miami,2022,2023,Y,Y,Y,1988,Undrafted,Undrafted,N
Gerry Calabrese,Gerry,Calabrese,0,76326,1925-02-04,St. John's (NY),USA,St. John's (NY)/USA,"6,1",17.5,2,13,Guard,Inactive,1610612755,Nationals,PHI,Syracuse,1950,1951,N,Y,Y,1950,2,Desconocido,N
Nick Calathes,Nick,Calathes,0,201979,1989-02-07,Florida,USA,Florida/USA,"6,6",21.3,2,12,Guard,Inactive,1610612763,Grizzlies,MEM,Memphis,2013,2014,N,Y,Y,2009,2,45,N
Jose Calderon,Jose,Calderon,0,101181,1981-09-28,Tau Ceramica,Spain,Tau Ceramica/Spain,"6,3",20.0,15,81,Guard,Inactive,1610612761,Raptors,TOR,Toronto,2005,2018,N,Y,Y,1988,Undrafted,Undrafted,N
Jim Caldwell,Jim,Caldwell,0,76328,1943-01-28,Georgia Tech,USA,Georgia Tech/USA,"6,10",24.0,1,23,Center,Inactive,1610612752,Knicks,NYK,New York,1967,1967,N,Y,Y,1965,3,25,N
Joe Caldwell,Joe,Caldwell,0,76329,1941-11-01,Arizona State,USA,Arizona State/USA,"6,5",19.5,6,27,Forward,Inactive,1610612737,Hawks,ATL,Atlanta,1964,1969,N,Y,Y,1964,1,2,N
Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,1,203484,1993-02-18,Georgia,USA,Georgia/USA,"6,5",20.4,10,5,Guard,Active,1610612743,Nuggets,DEN,Denver,2013,2023,N,Y,Y,2013,1,8,N
Bill Calhoun,Bill,Calhoun,0,76331,1927-11-04,CC of San Francisco,USA,CC of San Francisco/USA,"6,3",18.0,7,3,Forward,Inactive,1610612737,Hawks,MIH,Milwaukee,1948,1954,N,Y,Y,1988,Undrafted,Undrafted,N
Corky Calhoun,Corky,Calhoun,0,76330,1950-11-01,Pennsylvania,USA,Pennsylvania/USA,"6,7",21.0,8,10,Forward,Inactive,1610612756,Suns,PHX,Phoenix,1972,1979,N,Y,Y,1972,1,4,N
Demetrius Calip,Demetrius,Calip,0,76332,1969-11-18,Michigan,USA,Michigan/USA,"6,1",16.5,1,7,Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,1991,1991,N,Y,Y,1988,Undrafted,Undrafted,N
Tom Callahan,Tom,Callahan,0,76333,1921-06-02,Rockhurst,USA,Rockhurst/USA,"6,1",18.0,1,Desconocido,Guard,Inactive,1610610032,Steamrollers,PRO,Providence,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
